2023-04-14 14:08:02,564 - environ.py[line:193] - INFO: reward:-0.43345455132908217, r_sources:[2947, 352, 2854, 1152, 2033], c_sources:[1160, 4038, 0, 0, 4038], actions:[-0.42533878  1.         -1.         -1.          1.        ]
2023-04-14 14:08:05,023 - environ.py[line:193] - INFO: reward:-0.567192023253658, r_sources:[1821, 3748, 1051, 2840, 3964], c_sources:[1160, 4038, 0, 0, 4038], actions:[-0.42532232  1.         -1.         -1.          1.        ]
2023-04-14 14:08:05,735 - environ.py[line:193] - INFO: reward:-2.357650923427517, r_sources:[1037, 1243, 3993, 907, 896], c_sources:[1159, 4038, 0, 0, 4038], actions:[-0.42595338  1.         -1.         -1.          1.        ]
2023-04-14 14:08:06,452 - environ.py[line:193] - INFO: reward:-2.5217814705179027, r_sources:[1981, 1197, 1940, 765, 3475], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42462495  1.         -1.         -1.          1.        ]
2023-04-14 14:08:07,187 - environ.py[line:193] - INFO: reward:-2.5136256221370115, r_sources:[848, 3966, 2226, 961, 438], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42425285  1.         -1.         -1.          1.        ]
2023-04-14 14:08:07,900 - environ.py[line:193] - INFO: reward:-0.5775754543336147, r_sources:[2917, 2754, 3180, 2982, 323], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42480418  1.         -1.         -1.          1.        ]
2023-04-14 14:08:08,610 - environ.py[line:193] - INFO: reward:-2.5286045050537194, r_sources:[339, 228, 3428, 273, 545], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.4247481  1.        -1.        -1.         1.       ]
2023-04-14 14:08:09,329 - environ.py[line:193] - INFO: reward:-1.8561609195683442, r_sources:[2683, 3401, 2089, 3212, 992], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42455394  1.         -1.         -1.          1.        ]
2023-04-14 14:08:10,072 - environ.py[line:193] - INFO: reward:-2.4746763815371864, r_sources:[1138, 2993, 1341, 1957, 2048], c_sources:[1164, 4038, 0, 0, 4038], actions:[-0.42371456  1.         -1.         -1.          1.        ]
2023-04-14 14:08:10,782 - environ.py[line:193] - INFO: reward:-0.42848877642251004, r_sources:[3277, 197, 1021, 349, 3920], c_sources:[1160, 4038, 0, 0, 4038], actions:[-0.42543303  1.         -1.         -1.          1.        ]
2023-04-14 14:08:11,496 - environ.py[line:193] - INFO: reward:-2.466428902026964, r_sources:[2519, 1561, 930, 3804, 520], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42502815  1.         -1.         -1.          1.        ]
2023-04-14 14:08:12,207 - environ.py[line:193] - INFO: reward:-2.4746763815371864, r_sources:[3868, 1291, 611, 2701, 545], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42463111  1.         -1.         -1.          1.        ]
2023-04-14 14:08:12,916 - environ.py[line:193] - INFO: reward:-2.106397351668364, r_sources:[3769, 3019, 66, 1953, 170], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42481635  1.         -1.         -1.          1.        ]
2023-04-14 14:08:13,624 - environ.py[line:193] - INFO: reward:-2.446379624106794, r_sources:[673, 3205, 3324, 2975, 1368], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42472468  1.         -1.         -1.          1.        ]
2023-04-14 14:08:14,334 - environ.py[line:193] - INFO: reward:-2.7436822806941317, r_sources:[25, 2899, 2573, 344, 2604], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42425183  1.         -1.         -1.          1.        ]
2023-04-14 14:08:15,044 - environ.py[line:193] - INFO: reward:-2.4746763815371864, r_sources:[3396, 1680, 415, 2109, 3409], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42482238  1.         -1.         -1.          1.        ]
2023-04-14 14:08:15,756 - environ.py[line:193] - INFO: reward:-2.4746763815371864, r_sources:[3868, 1291, 611, 2701, 545], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42463115  1.         -1.         -1.          1.        ]
2023-04-14 14:08:16,466 - environ.py[line:193] - INFO: reward:-2.446379624106794, r_sources:[673, 3205, 3324, 2975, 1368], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42472468  1.         -1.         -1.          1.        ]
2023-04-14 14:08:17,179 - environ.py[line:193] - INFO: reward:-1.746505957894425, r_sources:[3705, 3155, 1273, 1511, 173], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42456614  1.         -1.         -1.          1.        ]
2023-04-14 14:08:17,892 - environ.py[line:193] - INFO: reward:-2.4731136844300385, r_sources:[3708, 2732, 2074, 954, 3354], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42490757  1.         -1.         -1.          1.        ]
2023-04-14 14:08:18,601 - environ.py[line:193] - INFO: reward:-1.746505957894425, r_sources:[3705, 3155, 1273, 1511, 173], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42456607  1.         -1.         -1.          1.        ]
